Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1070.697,3.016946,6.000
PNW89007,5090,4833.697,0.000000,0.000
PNW89008,3975,3718.697,0.147022,1.016
PNW87871,2041,1784.697,0.000000,0.000
PNW88663,2930,2673.697,39.063624,194.000
PNW87935,3925,3668.697,8.658111,59.000
PNW88719,3075,2818.697,0.000000,0.000
PNW88720,2102,1845.697,0.000000,0.000
PNW89054,1495,1238.697,109.091669,251.000
PNW88445,6061,5804.697,13.912165,150.000
PNW88986,3053,2796.697,1.732527,9.000
PNW87807,9739,9482.697,7.664519,135.000
PNW88379,4494,4237.697,14.231841,112.023
PNW88378,1626,1369.697,0.000000,0.000
PNW88412,1716,1459.697,33.563067,91.000
PNW89087,3057,2800.697,0.530854,2.762
PNW88665,1622,1365.697,0.394211,1.000
PNW88890,2518,2261.697,15.444714,64.883
PNW87944,2485,2228.697,40.341164,167.000
PNW88976,3201,2944.697,52.284484,285.977
PNW88531,1625,1368.697,6.293549,16.000
PNW88118,2291,2034.697,23.722248,89.655
PNW88228,3943,3686.697,1.606343,11.000
PNW88639,2099,1842.697,600.108092,2054.000
PNW88721,1108,851.697,10.113880,16.000
PNW88722,381,137.233,0.000000,0.000
PNW88450,8748,8491.697,9.194283,145.020
PNW88449,5442,5185.697,0.000000,0.000
PNW87746,3203,2946.697,9.075187,49.672
PNW88263,1500,1243.697,9.956259,23.000
PNW88830,3784,3527.697,0.000000,0.000
PNW87919,3200,2943.697,22.861246,125.000
PNW87844,10605,10348.697,22.525106,432.982
PNW87843,10599,10342.697,42.673037,819.793
PNW88086,6004,5747.697,71.093601,758.999
PNW88642,626,370.806,0.000000,0.000
PNW87833,1287,1030.697,0.000000,0.000
PNW87832,2976,2719.697,20.389177,103.000
PNW88471,5077,4820.697,120.390419,1078.000
PNW87887,2536,2279.697,16.295022,69.000
PNW89021,2091,1834.697,1.173758,4.000
PNW89093,5615,5358.697,16.778003,167.000
PNW87829,2526,2269.697,0.000000,0.000
PNW88777,691,435.477,37.088446,30.000
PNW88254,2082,1825.697,3.833519,13.000
PNW88534,2183,1926.697,0.838283,3.000
PNW87785,2502,2245.697,0.239735,1.000
PNW88324,2416,2159.697,107.440352,431.000
PNW88510,1200,943.697,0.000000,0.000
PNW88509,1921,1664.697,152.970965,473.000
PNW87979,4252,3995.697,0.269476,2.000
PNW88221,3217,2960.697,10.364871,57.000
PNW88340,3049,2792.697,0.963894,5.000
PNW89032,1285,1028.697,0.523354,1.000
PNW87890,985,728.716,31.029462,42.000
PNW87780,2525,2268.697,4.983400,21.000
PNW87864,1535,1278.697,5.052386,12.000
PNW88904,2758,2501.697,5.176856,24.056
PNW88248,2355,2098.697,1.751592,6.828
