Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1138.887,20.368233,187.029
PNW89007,5090,4901.887,0.048180,1.904
PNW89008,3975,3786.887,0.000000,0.000
PNW87871,2041,1852.887,0.000000,0.000
PNW88663,2930,2741.887,9.646715,213.258
PNW87935,3925,3736.887,6.273169,189.005
PNW88719,3075,2886.887,0.000000,0.000
PNW88720,2102,1913.887,0.000000,0.000
PNW89054,1495,1306.887,28.850945,304.000
PNW88445,6061,5872.887,2.539376,120.241
PNW88986,3053,2864.887,5.238443,121.000
PNW87807,9739,9550.887,1.090837,84.000
PNW88379,4494,4305.887,30.024273,1042.343
PNW88378,1626,1437.887,0.000000,0.000
PNW88412,1716,1527.887,35.149652,433.000
PNW89087,3057,2868.887,0.177384,4.103
PNW88665,1622,1433.887,3.459947,40.000
PNW88890,2518,2329.887,19.102438,358.839
PNW87944,2485,2296.887,10.746145,199.007
PNW88976,3201,3012.887,29.258035,710.728
PNW88531,1625,1436.887,44.919884,520.399
PNW88118,2291,2102.887,69.666233,1181.174
PNW88228,3943,3754.887,5.053880,153.002
PNW88639,2099,1910.887,135.341912,2085.177
PNW88721,1108,919.887,1.348311,10.000
PNW88722,381,197.529,0.000000,0.000
PNW88450,8748,8559.887,0.333261,23.000
PNW88449,5442,5253.887,0.000000,0.000
PNW87746,3203,3014.887,7.569028,183.987
PNW88263,1500,1311.887,5.672562,60.000
PNW88830,3784,3595.887,0.000000,0.000
PNW87919,3200,3011.887,2.555160,62.049
PNW87844,10605,10416.887,2.797691,234.971
PNW87843,10599,10410.887,2.842716,238.615
PNW88086,6004,5815.887,28.242939,1324.346
PNW88642,626,438.334,0.000000,0.000
PNW87833,1287,1098.887,0.000000,0.000
PNW87832,2976,2787.887,8.897476,199.994
PNW88471,5077,4888.887,18.708651,737.443
PNW87887,2536,2347.887,31.205523,590.724
PNW89021,2091,1902.887,1.890207,29.000
PNW89093,5615,5426.887,5.736515,251.001
PNW87829,2526,2337.887,0.053052,1.000
PNW88777,691,503.208,139.414418,565.628
PNW88254,2082,1893.887,6.549000,100.001
PNW88534,2183,1994.887,4.041284,65.000
PNW87785,2502,2313.887,0.750430,14.000
PNW88324,2416,2227.887,87.163776,1565.687
PNW88510,1200,1011.887,0.000000,0.000
PNW88509,1921,1732.887,168.858236,2359.218
PNW87979,4252,4063.887,0.000000,0.000
PNW88221,3217,3028.887,5.864163,143.207
PNW88340,3049,2860.887,0.476888,11.000
PNW89032,1285,1096.887,7.464608,66.015
PNW87890,985,796.894,6.381275,41.000
PNW87780,2525,2336.887,6.103803,115.004
PNW87864,1535,1346.887,18.238762,198.062
PNW88904,2758,2569.887,11.052016,228.998
PNW88248,2355,2166.887,0.868171,15.168
PNW88249,2334,2145.887,7.897269,136.634
PNW88667,6336,6147.887,2.340218,116.000
PNW89099,3472,3283.887,0.038658,1.024
PNW88337,5050,4861.887,53.561018,2099.565
PNW88648,1640,1451.887,54.750504,640.909
PNW88734,1260,1071.887,11.108875,96.005
PNW88863,5246,5057.887,0.613053,25.000
