Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1127.332,34.792474,123.008
PNW89007,5090,4890.332,0.000000,0.000
PNW89008,3975,3775.332,0.204557,2.422
PNW87871,2041,1841.332,0.000000,0.000
PNW88663,2930,2730.332,13.197866,113.009
PNW87935,3925,3725.332,1.283900,15.000
PNW88719,3075,2875.332,0.000000,0.000
PNW88720,2102,1902.332,0.000000,0.000
PNW89054,1495,1295.332,34.848847,141.568
PNW88445,6061,5861.332,3.971288,73.000
PNW88986,3053,2853.332,5.945638,53.204
PNW87807,9739,9539.332,4.192997,125.440
PNW88379,4494,4294.332,24.334877,327.733
PNW88378,1626,1426.332,16.288880,72.863
PNW88412,1716,1516.332,43.108648,205.000
PNW89087,3057,2857.332,0.434125,3.890
PNW88665,1622,1422.332,0.448367,2.000
PNW88890,2518,2318.332,37.146746,270.079
PNW87944,2485,2285.332,19.496331,139.732
PNW88976,3201,3001.332,34.130206,321.254
PNW88531,1625,1425.332,31.569762,141.118
PNW88118,2291,2091.332,46.458487,304.708
PNW88228,3943,3743.332,3.662815,43.000
PNW88639,2099,1899.332,183.460782,1092.796
PNW88721,1108,908.332,0.351043,1.000
PNW88722,381,186.215,0.000000,0.000
PNW88450,8748,8548.332,1.231033,33.002
PNW88449,5442,5242.332,0.000000,0.000
PNW87746,3203,3003.332,13.740742,129.422
PNW88263,1500,1300.332,13.732153,56.000
PNW88830,3784,3584.332,0.582920,6.553
PNW87919,3200,3000.332,12.752421,119.993
PNW87844,10605,10405.332,0.000000,0.000
PNW87843,10599,10399.332,3.106838,101.326
PNW88086,6004,5804.332,29.728931,541.161
PNW88642,626,426.731,0.000000,0.000
PNW87833,1287,1087.332,0.000000,0.000
PNW87832,2976,2776.332,12.863272,112.000
PNW88471,5077,4877.332,32.600877,498.663
PNW87887,2536,2336.332,18.834295,138.000
PNW89021,2091,1891.332,4.214801,25.000
PNW89093,5615,5415.332,5.829281,99.000
PNW87829,2526,2326.332,0.000000,0.000
PNW88777,691,491.628,166.792185,257.163
PNW88254,2082,1882.332,9.994490,59.000
PNW88534,2183,1983.332,6.270094,39.000
PNW87785,2502,2302.332,4.985852,36.000
PNW88324,2416,2216.332,145.104851,1008.584
PNW88510,1200,1000.332,0.000000,0.000
PNW88509,1921,1721.332,80.028487,432.021
PNW87979,4252,4052.332,0.000000,0.000
PNW88221,3217,3017.332,5.706575,54.000
PNW88340,3049,2849.332,0.783357,7.000
PNW89032,1285,1085.332,6.757251,23.000
PNW87890,985,785.342,3.654170,9.000
PNW87780,2525,2325.332,8.506236,62.032
PNW87864,1535,1335.332,27.382047,114.670
PNW88904,2758,2558.332,8.986889,72.104
PNW88248,2355,2155.332,1.022687,6.913
PNW88249,2334,2134.332,5.856527,39.201
PNW88667,6336,6136.332,3.169756,61.000
PNW89099,3472,3272.332,0.000000,0.000
PNW88337,5050,4850.332,43.917445,668.042
PNW88648,1640,1440.332,36.528024,165.000
PNW88734,1260,1060.332,17.742507,59.000
PNW88863,5246,5046.332,7.246689,114.686
PNW89046,2706,2506.332,11.578889,91.012
PNW88562,2259,2059.332,6.813450,44.004
PNW87750,3789,3589.332,0.088836,1.000
