Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1097.221,30.529850,521.003
PNW89007,5090,4860.221,0.016344,1.235
PNW89008,3975,3745.221,0.000000,0.000
PNW87871,2041,1811.221,0.035498,1.000
PNW88663,2930,2700.221,6.979739,293.130
PNW87935,3925,3695.221,0.086998,5.000
PNW88719,3075,2845.221,0.000000,0.000
PNW88720,2102,1872.221,0.000000,0.000
PNW89054,1495,1265.221,6.352175,125.000
PNW88445,6061,5831.221,4.178867,379.000
PNW88986,3053,2823.221,7.856933,345.000
PNW87807,9739,9509.221,0.750578,111.010
PNW88379,4494,4264.221,20.724837,1374.523
PNW88378,1626,1396.221,0.000000,0.000
PNW88412,1716,1486.221,19.467401,450.000
PNW89087,3057,2827.221,0.214669,9.440
PNW88665,1622,1392.221,0.000000,0.000
PNW88890,2518,2288.221,32.510152,1157.013
PNW87944,2485,2255.221,6.158054,216.000
PNW88976,3201,2971.221,2.488519,115.000
PNW88531,1625,1395.221,21.704848,471.000
PNW88118,2291,2061.221,29.492013,945.475
PNW88228,3943,3713.221,0.155837,9.000
PNW88639,2099,1869.221,24.526135,713.035
PNW88721,1108,878.221,12.230324,167.056
PNW88722,381,182.770,5.960487,16.944
PNW88450,8748,8518.221,0.060391,8.001
PNW88449,5442,5212.221,0.000000,0.000
PNW87746,3203,2973.221,3.652012,168.881
PNW88263,1500,1270.221,10.123474,200.000
PNW88830,3784,3554.221,0.049869,2.757
PNW87919,3200,2970.221,5.844587,270.000
PNW87844,10605,10375.221,0.000000,0.000
PNW87843,10599,10369.221,1.946214,313.876
PNW88086,6004,5774.221,11.246897,1010.060
PNW88642,626,400.995,0.000000,0.000
PNW87833,1287,1057.221,0.000000,0.000
PNW87832,2976,2746.221,1.240850,53.000
PNW88471,5077,4847.221,2.719192,205.000
PNW87887,2536,2306.221,16.590268,595.080
PNW89021,2091,1861.221,0.898161,26.000
PNW89093,5615,5385.221,2.423658,203.000
PNW87829,2526,2296.221,0.140265,5.009
PNW88777,691,463.755,343.547256,2477.972
PNW88254,2082,1852.221,9.099233,262.131
PNW88534,2183,1953.221,2.139641,65.000
PNW87785,2502,2272.221,1.273329,45.000
PNW88324,2416,2186.221,37.498830,1275.067
PNW88510,1200,970.221,0.000000,0.000
PNW88509,1921,1691.221,34.063282,896.000
PNW87979,4252,4022.221,0.047955,3.000
PNW88221,3217,2987.221,24.959848,1159.659
PNW88340,3049,2819.221,1.078860,47.306
PNW89032,1285,1055.221,16.573122,272.000
PNW87890,985,755.234,18.224444,214.071
PNW87780,2525,2295.221,8.880013,317.000
PNW87864,1535,1305.221,99.911330,2028.243
PNW88904,2758,2528.221,11.876226,466.998
PNW88248,2355,2125.221,0.000000,0.000
PNW88249,2334,2104.221,15.021722,491.623
PNW88667,6336,6106.221,3.222016,306.000
PNW89099,3472,3242.221,0.042151,2.126
PNW88337,5050,4820.221,24.410538,1830.061
PNW88648,1640,1410.221,15.546980,341.000
PNW88734,1260,1030.221,58.524750,937.759
PNW88863,5246,5016.221,0.115357,9.000
PNW89046,2706,2476.221,4.102481,158.000
PNW88562,2259,2029.221,1.869397,59.000
PNW87750,3789,3559.221,89.301649,4943.512
PNW88182,4240,4010.221,2.235133,139.410
PNW88834,2719,2489.221,24.510936,948.953
PNW87892,2450,2220.221,0.000000,0.000
PNW87863,2342,2112.221,127.604668,4192.056
PNW88723,1039,809.221,0.000000,0.000
PNW88724,668,441.416,0.000000,0.000
PNW88500,7078,6848.221,0.000000,0.000
PNW87862,653,426.925,3.632638,24.121
PNW88583,2695,2465.221,3.833896,147.000
PNW88312,2252,2022.221,4.610184,145.000
PNW88636,3185,2955.221,12.923357,594.000
PNW88366,6437,6207.221,3.179948,307.000
PNW88532,3155,2925.221,0.307715,14.000
PNW88199,6286,6056.221,1.465063,138.000
PNW88852,1610,1380.221,9.320120,200.074
PNW89003,3179,2949.221,0.087203,4.000
PNW88553,4592,4362.221,0.073696,5.000
PNW88261,2092,1862.221,23.477754,680.000
PNW88931,3412,3182.221,2.687573,133.018
PNW87865,3055,2825.221,55.236099,2427.150
PNW87757,3143,2913.221,0.353123,16.000
PNW88745,1926,1696.221,0.000000,0.000
PNW87855,1525,1295.221,5.112958,103.000
