Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1121.051,33.712630,145.498
PNW89007,5090,4884.051,0.144135,2.710
PNW89008,3975,3769.051,0.000000,0.000
PNW87871,2041,1835.051,0.000000,0.000
PNW88663,2930,2724.051,13.048007,136.835
PNW87935,3925,3719.051,0.907973,13.000
PNW88719,3075,2869.051,0.000000,0.000
PNW88720,2102,1896.051,0.000000,0.000
PNW89054,1495,1289.051,28.412581,141.000
PNW88445,6061,5855.051,4.800177,108.200
PNW88986,3053,2847.051,5.109218,56.000
PNW87807,9739,9533.051,2.316054,85.000
PNW88379,4494,4288.051,20.124515,332.218
PNW88378,1626,1420.051,15.414519,84.270
PNW88412,1716,1510.051,33.199181,193.000
PNW89087,3057,2851.051,1.478049,16.223
PNW88665,1622,1416.051,0.183435,1.000
PNW88890,2518,2312.051,45.536947,405.322
PNW87944,2485,2279.051,17.666044,155.000
PNW88976,3201,2995.051,21.222467,244.703
PNW88531,1625,1419.051,33.698269,184.096
PNW88118,2291,2085.051,44.208981,354.867
PNW88228,3943,3737.051,8.796874,126.560
PNW88639,2099,1893.051,229.081363,1669.515
PNW88721,1108,902.051,0.575918,2.000
PNW88722,381,181.455,0.000000,0.000
PNW88450,8748,8542.051,1.125127,37.000
PNW88449,5442,5236.051,0.000000,0.000
PNW87746,3203,2997.051,14.699594,169.605
PNW88263,1500,1294.051,11.843016,59.000
PNW88830,3784,3578.051,0.000000,0.000
PNW87919,3200,2994.051,13.795063,159.009
PNW87844,10605,10399.051,0.000000,0.000
PNW87843,10599,10393.051,1.949049,77.984
PNW88086,6004,5798.051,25.607641,571.597
PNW88642,626,420.547,0.000000,0.000
PNW87833,1287,1081.051,0.000000,0.000
PNW87832,2976,2770.051,13.695103,146.047
PNW88471,5077,4871.051,33.876991,635.281
PNW87887,2536,2330.051,16.414061,147.238
PNW89021,2091,1885.051,3.714481,26.956
PNW89093,5615,5409.051,6.706794,139.661
PNW87829,2526,2320.051,0.113696,1.015
PNW88777,691,485.385,162.126516,302.955
PNW88254,2082,1876.051,10.254604,74.063
PNW88534,2183,1977.051,2.759072,21.000
PNW87785,2502,2296.051,1.696959,15.000
PNW88324,2416,2210.051,129.001442,1097.578
PNW88510,1200,994.051,0.000000,0.000
PNW88509,1921,1715.051,141.226241,932.461
PNW87979,4252,4046.051,0.000000,0.000
PNW88221,3217,3011.051,5.608451,65.013
PNW88340,3049,2843.051,0.456822,5.000
PNW89032,1285,1079.051,6.740277,28.000
PNW87890,985,779.059,2.333937,7.000
PNW87780,2525,2319.051,11.240705,100.356
PNW87864,1535,1329.051,26.295960,134.545
PNW88904,2758,2552.051,10.945683,107.540
PNW88248,2355,2149.051,1.623001,13.428
PNW88249,2334,2128.051,7.881800,64.572
PNW88667,6336,6130.051,3.559400,84.000
PNW89099,3472,3266.051,1.027345,12.917
PNW88337,5050,4844.051,54.600862,1018.232
PNW88648,1640,1434.051,24.452927,135.000
PNW88734,1260,1054.051,17.743225,72.000
PNW88863,5246,5040.051,9.531084,184.934
PNW89046,2706,2500.051,12.364278,119.002
PNW88562,2259,2053.051,3.542582,28.000
PNW87750,3789,3583.051,0.144990,2.000
PNW88182,4240,4034.051,10.285407,159.735
PNW88834,2719,2513.051,31.237122,302.211
PNW87892,2450,2244.051,0.128053,1.106
PNW87863,2342,2136.051,49.339595,405.738
PNW88723,1039,833.051,0.000000,0.000
PNW88724,668,462.435,0.000000,0.000
PNW88500,7078,6872.051,0.529201,14.001
PNW87862,653,447.473,0.000000,0.000
PNW88583,2695,2489.051,8.453039,81.000
PNW88312,2252,2046.051,8.765114,69.042
PNW88636,3185,2979.051,52.507380,602.194
PNW88366,6437,6231.051,4.758230,114.142
PNW88532,3155,2949.051,0.264241,3.000
PNW88199,6286,6080.051,3.631394,85.000
PNW88852,1610,1404.051,61.990522,335.078
PNW89003,3179,2973.051,0.087369,1.000
PNW88553,4592,4386.051,1.243676,21.000
PNW88261,2092,1886.051,16.684983,121.148
PNW88931,3412,3206.051,19.949432,246.229
PNW87865,3055,2849.051,170.986941,1875.433
PNW87757,3143,2937.051,0.972843,11.000
PNW88745,1926,1720.051,0.302030,2.000
PNW87855,1525,1319.051,6.104664,31.000
PNW88710,4192,3986.051,5.780216,88.700
PNW88711,3903,3697.051,2.839034,40.408
PNW88138,8196,7990.051,37.851881,1164.328
PNW88226,2906,2700.051,4.232943,44.000
PNW88311,8639,8433.051,2.494951,81.000
PNW88702,1178,972.051,25.695040,96.156
PNW88853,2144,1938.051,26.135516,195.000
PNW88715,1546,1340.051,0.193839,1.000
PNW88758,4378,4172.051,12.855338,206.477
PNW87782,531,326.076,1.269214,1.593
PNW87781,2452,2246.051,54.185967,468.538
PNW88230,1496,1290.051,85.895799,426.596
PNW87752,4376,4170.051,3.301387,53.000
PNW88916,8520,8314.051,1.347501,43.130
PNW88917,5952,5746.051,0.000000,0.000
PNW87954,6669,6463.051,1.286103,32.000
PNW88287,1215,1009.051,1.801966,7.000
PNW88286,1203,997.051,0.000000,0.000
PNW88436,2741,2535.051,43.957426,429.000
PNW87861,1896,1690.051,31.429655,204.493
PNW88680,3646,3440.051,3.775433,50.000
PNW88028,1388,1182.051,7.251693,33.000
PNW88176,2289,2083.051,17.636850,141.436
PNW88177,2112,1906.051,10.434055,76.564
PNW88147,2007,1801.051,50.478182,350.000
PNW88951,6002,5796.051,0.000000,0.000
PNW88950,5025,4819.051,6.875759,127.562
PNW89029,1995,1789.051,3.484578,24.000
PNW88504,3172,2966.051,13.048848,149.001
PNW88598,1055,849.051,5.200880,17.000
PNW89070,1864,1658.051,12.070794,77.050
PNW87990,5262,5056.051,1.592619,31.000
PNW88685,3358,3152.051,2.327485,28.243
PNW88714,3211,3005.051,5.480300,63.401
PNW88467,2592,2386.051,2.721585,25.000
PNW88784,5838,5632.051,6.013622,130.389
PNW88157,1809,1603.051,0.856052,5.283
PNW88095,2268,2062.051,0.000000,0.000
PNW88096,3494,3288.051,4.346890,55.024
PNW88770,1280,1074.051,0.000000,0.000
PNW88771,399,198.134,0.000000,0.000
PNW88137,3456,3250.051,1.118952,14.000
PNW88473,4298,4092.051,14.717268,231.850
PNW88472,4554,4348.051,7.397737,123.832
PNW87795,2615,2409.051,10.566758,98.000
PNW88753,2855,2649.051,4.012428,40.920
PNW88088,1679,1473.051,749.982659,4253.117
PNW88089,1749,1543.051,14.239823,84.591
PNW88355,7175,6969.051,12.495406,335.245
PNW88615,1257,1051.051,33.116368,134.000
PNW88797,1831,1625.051,0.639374,4.000
PNW87988,6932,6726.051,1.622000,42.000
PNW88264,2172,1966.051,0.528478,4.000
PNW88358,5884,5678.051,1.829879,40.000
PNW88267,22598,22392.051,0.348008,30.000
PNW88508,2242,2036.051,86.704279,679.622
PNW87754,1326,1120.051,6.277626,27.069
PNW87753,1338,1132.051,0.000000,0.000
PNW88442,5968,5762.051,38.847982,861.755
PNW88889,3866,3660.051,5.464686,77.000
PNW88494,8300,8094.051,1.315769,41.000
PNW88854,2101,1895.051,20.698065,151.004
PNW87854,12099,11893.051,3.453166,158.106
