Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1124.373,25.085858,94.013
PNW89007,5090,4887.373,0.000000,0.000
PNW89008,3975,3772.373,0.000000,0.000
PNW87871,2041,1838.373,0.000000,0.000
PNW88663,2930,2727.373,13.003250,118.207
PNW87935,3925,3722.373,8.063637,100.046
PNW88719,3075,2872.373,0.000000,0.000
PNW88720,2102,1899.373,0.000000,0.000
PNW89054,1495,1292.373,28.570557,123.070
PNW88445,6061,5858.373,2.611837,51.000
PNW88986,3053,2850.373,4.316360,41.008
PNW87807,9739,9536.373,1.038684,33.015
PNW88379,4494,4291.373,25.524739,365.094
PNW88378,1626,1423.373,6.528051,30.971
PNW88412,1716,1513.373,18.040485,91.000
PNW89087,3057,2854.373,0.210258,2.000
PNW88665,1622,1419.373,0.211376,1.000
PNW88890,2518,2315.373,22.442667,173.198
PNW87944,2485,2282.373,9.357895,71.189
PNW88976,3201,2998.373,32.602432,325.824
PNW88531,1625,1422.373,56.799035,269.278
PNW88118,2291,2088.373,63.763466,443.841
PNW88228,3943,3740.373,3.769952,47.000
PNW88639,2099,1896.373,117.033730,739.745
PNW88721,1108,905.373,3.645171,11.000
PNW88722,381,183.098,0.000000,0.000
PNW88450,8748,8545.373,0.632014,18.001
PNW88449,5442,5239.373,0.000000,0.000
PNW87746,3203,3000.373,9.928037,99.285
PNW88263,1500,1297.373,10.580166,45.751
PNW88830,3784,3581.373,0.000000,0.000
PNW87919,3200,2997.373,2.302183,23.000
PNW87844,10605,10402.373,3.403328,118.000
PNW87843,10599,10396.373,0.000000,0.000
PNW88086,6004,5801.373,25.833037,499.521
PNW88642,626,423.743,0.000000,0.000
PNW87833,1287,1084.373,0.000000,0.000
PNW87832,2976,2773.373,11.045237,102.101
PNW88471,5077,4874.373,20.623796,335.069
PNW87887,2536,2333.373,27.913611,217.094
PNW89021,2091,1888.373,1.429906,9.000
PNW89093,5615,5412.373,3.436887,62.001
PNW87829,2526,2323.373,0.000000,0.000
PNW88777,691,488.655,163.999373,267.111
PNW88254,2082,1879.373,7.503047,47.000
PNW88534,2183,1980.373,4.090436,27.000
PNW87785,2502,2299.373,0.521919,4.000
PNW88324,2416,2213.373,85.964156,634.190
PNW88510,1200,997.373,0.000000,0.000
PNW88509,1921,1718.373,155.037228,887.975
PNW87979,4252,4049.373,0.000000,0.000
PNW88221,3217,3014.373,4.180278,42.000
PNW88340,3049,2846.373,0.210810,2.000
PNW89032,1285,1082.373,3.049078,11.000
PNW87890,985,782.375,5.752134,15.000
PNW87780,2525,2322.373,8.138819,63.000
PNW87864,1535,1332.373,19.929893,88.507
PNW88904,2758,2555.373,11.687620,99.547
PNW88248,2355,2152.373,0.000000,0.000
PNW88249,2334,2131.373,8.519543,60.523
PNW88667,6336,6133.373,3.179558,65.000
PNW89099,3472,3269.373,0.272072,2.965
PNW88337,5050,4847.373,43.763115,707.069
PNW88648,1640,1437.373,41.119662,197.000
PNW88734,1260,1057.373,11.065962,39.000
PNW88863,5246,5043.373,0.832720,13.998
PNW89046,2706,2503.373,5.992351,50.000
PNW88562,2259,2056.373,3.647463,25.000
PNW87750,3789,3586.373,0.334624,4.000
PNW88182,4240,4037.373,11.076447,149.055
PNW88834,2719,2516.373,46.525975,390.227
PNW87892,2450,2247.373,0.000000,0.000
PNW87863,2342,2139.373,37.331234,266.199
PNW88723,1039,836.373,0.000000,0.000
PNW88724,668,465.676,0.000000,0.000
PNW88500,7078,6875.373,0.741832,17.000
PNW87862,653,450.695,0.000000,0.000
PNW88583,2695,2492.373,5.657670,47.000
PNW88312,2252,2049.373,8.198225,56.000
PNW88636,3185,2982.373,23.315102,231.764
PNW88366,6437,6234.373,4.139110,86.010
PNW88532,3155,2952.373,0.406482,4.000
PNW88199,6286,6083.373,2.811145,57.000
PNW88852,1610,1407.373,3.837215,18.000
PNW89003,3179,2976.373,0.000000,0.000
PNW88553,4592,4389.373,0.755097,11.047
PNW88261,2092,1889.373,27.477311,173.037
PNW88931,3412,3209.373,12.207405,130.584
PNW87865,3055,2852.373,139.682264,1327.990
PNW87757,3143,2940.373,0.510176,5.000
PNW88745,1926,1723.373,0.000000,0.000
PNW87855,1525,1322.373,7.713966,34.000
PNW88710,4192,3989.373,2.436443,32.397
PNW88711,3903,3700.373,3.869613,47.727
PNW88138,8196,7993.373,57.545430,1533.162
PNW88226,2906,2703.373,5.660008,51.000
PNW88311,8639,8436.373,2.418277,68.000
PNW88702,1178,975.373,14.764654,48.000
PNW88853,2144,1941.373,0.927246,6.000
PNW88715,1546,1343.373,0.000000,0.000
PNW88758,4378,4175.373,2.227508,31.000
PNW87782,531,329.075,6.324378,6.937
PNW87781,2452,2249.373,21.221526,159.106
PNW88230,1496,1293.373,107.067708,461.561
PNW87752,4376,4173.373,2.516133,35.000
PNW88916,8520,8317.373,1.731485,48.001
PNW88917,5952,5749.373,0.000000,0.000
PNW87954,6669,6466.373,1.032955,22.263
PNW88287,1215,1012.373,0.000000,0.000
PNW88286,1203,1000.373,2.099369,7.000
PNW88436,2741,2538.373,34.394608,291.000
PNW87861,1896,1693.373,26.221763,148.000
PNW88680,3646,3443.373,1.742604,20.000
PNW88028,1388,1185.373,3.796549,15.000
PNW88176,2289,2086.373,12.223055,85.000
PNW88177,2112,1909.373,0.000000,0.000
PNW88147,2007,1804.373,74.166044,446.045
PNW88951,6002,5799.373,0.199711,3.860
PNW88950,5025,4822.373,4.610695,74.110
PNW89029,1995,1792.373,25.119588,150.068
PNW88504,3172,2969.373,11.114265,110.000
PNW88598,1055,852.373,4.575794,13.000
PNW89070,1864,1661.373,19.854997,109.947
PNW87990,5262,5059.373,0.296501,5.000
PNW88685,3358,3155.373,2.473304,26.012
PNW88714,3211,3008.373,5.473792,54.887
PNW88467,2592,2389.373,2.134606,17.000
PNW88784,5838,5635.373,6.282206,118.000
PNW88157,1809,1606.373,0.000000,0.000
PNW88095,2268,2065.373,0.000000,0.000
PNW88096,3494,3291.373,4.740008,52.000
PNW88770,1280,1077.373,0.000000,0.000
PNW88771,399,199.982,0.000000,0.000
PNW88137,3456,3253.373,0.553312,6.000
PNW88473,4298,4095.373,8.591812,117.280
PNW88472,4554,4351.373,7.023172,101.861
PNW87795,2615,2412.373,8.338500,67.047
PNW88753,2855,2652.373,11.843117,104.700
PNW88088,1679,1476.373,460.269715,2264.935
PNW88089,1749,1546.373,0.000000,0.000
PNW88355,7175,6972.373,10.733736,249.447
PNW88615,1257,1054.373,48.186340,169.342
PNW88797,1831,1628.373,0.552739,3.000
PNW87988,6932,6729.373,1.694189,38.000
PNW88264,2172,1969.373,0.914063,6.000
PNW88358,5884,5681.373,2.376359,45.000
PNW88267,22598,22395.373,0.522467,39.000
PNW88508,2242,2039.373,79.147722,538.000
PNW87754,1326,1123.373,0.000000,0.000
PNW87753,1338,1135.373,11.626979,44.000
PNW88442,5968,5765.373,29.480658,566.515
PNW88889,3866,3663.373,4.115668,50.254
PNW88494,8300,8097.373,0.703983,19.000
PNW88854,2101,1898.373,16.120237,102.000
PNW87854,12099,11896.373,6.987192,277.054
PNW88390,6288,6085.373,0.000000,0.000
PNW88388,7467,7264.373,1.768124,42.811
PNW88389,6285,6082.373,0.157289,3.189
PNW88626,5613,5410.373,0.110906,2.000
PNW88231,1378,1175.373,205.782206,806.178
PNW88241,10492,10289.373,0.524851,18.000
PNW88578,1790,1587.373,11.529319,61.000
PNW89018,2722,2519.373,2.500804,21.000
PNW87737,2900,2697.373,1.223501,11.000
PNW88993,1804,1601.373,5.433233,29.000
PNW87850,1319,1116.373,5.374938,20.000
PNW88003,2490,2287.373,4.722149,36.002
PNW88031,7175,6972.373,2.796958,65.000
PNW88030,6765,6562.373,0.000000,0.000
PNW88035,4587,4384.373,4.106240,60.007
PNW88427,1574,1371.373,5.031819,23.000
PNW88376,5436,5233.373,0.425610,7.424
PNW87784,4412,4209.373,3.777559,53.000
PNW87851,1543,1340.373,144.645371,646.216
PNW88622,3742,3539.373,0.000000,0.000
PNW88308,6227,6024.373,2.191259,44.000
PNW88067,2202,1999.373,0.938349,6.253
PNW88068,1991,1788.373,10.358786,61.747
PNW88996,2857,2654.373,2.825731,25.000
PNW88645,2969,2766.373,2.169063,20.000
PNW88856,2031,1828.373,110.438091,673.025
PNW88265,7767,7564.373,1.110561,28.000
PNW87819,3938,3735.373,3.855461,48.002
PNW87820,3935,3732.373,0.000000,0.000
PNW88403,1185,982.373,4.886482,16.000
PNW88848,4438,4235.373,0.070837,1.000
PNW88354,4224,4021.373,1.268316,17.000
PNW88808,2540,2337.373,0.000000,0.000
PNW88807,2028,1825.373,1.247743,7.591
PNW88809,809,606.529,0.000000,0.000
PNW88104,3768,3565.373,0.000000,0.000
PNW88103,5791,5588.373,5.954369,110.909
PNW88527,3902,3699.373,4.379464,54.000
PNW87987,1972,1769.373,5.595609,33.000
PNW88314,1261,1058.373,3.685169,13.000
PNW88039,2227,2024.373,5.240429,35.359
PNW88038,2917,2714.373,0.291871,2.641
PNW88002,1968,1765.373,0.509844,3.000
PNW88505,4315,4112.373,3.647794,50.000
PNW89059,4469,4266.373,0.568163,8.079
PNW88071,5392,5189.373,0.000000,0.000
PNW88072,5422,5219.373,0.000000,0.000
PNW88339,1806,1603.373,10.665791,57.000
PNW88837,1351,1148.373,6.008937,23.000
PNW88913,3607,3404.373,5.287702,60.000
PNW88124,4773,4570.373,4.266920,65.000
PNW87931,4409,4206.373,0.000000,0.000
PNW87930,4878,4675.373,0.968848,15.098
PNW88169,3129,2926.373,4.716078,46.000
PNW88170,2175,1972.373,0.000000,0.000
PNW88709,4378,4175.373,7.500927,104.390
PNW87950,6475,6272.373,0.860981,18.000
PNW88783,4764,4561.373,0.723519,11.000
PNW88796,3824,3621.373,0.000000,0.000
PNW88208,3219,3016.373,10.028681,100.827
PNW88183,3361,3158.373,0.535264,5.635
PNW89038,1489,1286.373,1.865846,8.000
PNW88963,3485,3282.373,7.586527,83.000
PNW88173,3958,3755.373,0.748198,9.365
PNW88133,1283,1080.373,10.006772,36.034
PNW88597,1497,1294.373,29.900817,129.000
PNW88930,1848,1645.373,17.240576,94.550
PNW88706,2958,2755.373,3.593241,33.000
PNW88705,2967,2764.373,0.000000,0.000
PNW88225,10299,10096.373,0.059432,2.000
PNW88880,2417,2214.373,64.773385,478.073
PNW88284,1937,1734.373,12.866326,74.378
PNW88090,1425,1222.373,3.927073,16.000
PNW88414,1802,1599.373,6.377962,34.000
PNW87838,3605,3402.373,24.442979,277.194
PNW88511,1547,1344.373,27.226564,122.000
PNW87842,2460,2257.373,0.158779,1.195
PNW88801,1126,923.373,0.974758,3.000
PNW89097,1326,1123.373,0.000000,0.000
PNW87971,815,612.525,0.000000,0.000
PNW88773,472,270.684,0.000000,0.000
PNW87808,1262,1059.373,25.752553,90.932
PNW88413,2215,2012.373,26.388675,177.000
PNW88056,1858,1655.373,5.799718,32.000
PNW88246,1471,1268.373,17.271734,73.018
PNW88921,6139,5936.373,4.952879,98.000
PNW88862,6066,5863.373,2.353765,46.000
PNW88977,1920,1717.373,0.000000,0.000
PNW88635,9515,9312.373,3.576148,111.000
PNW88569,669,466.675,0.000000,0.000
PNW88570,1796,1593.373,0.188294,1.000
PNW87939,3404,3201.373,0.656016,7.000
PNW88415,4917,4714.373,2.737751,43.019
PNW88361,1615,1412.373,2.774834,13.063
PNW88362,432,231.619,6.691692,5.166
PNW88394,1026,823.373,5.830101,16.000
PNW88887,5521,5318.373,7.563070,134.068
PNW88602,2746,2543.373,6.723844,57.000
PNW88892,1423,1220.373,24.105092,98.050
PNW89011,3116,2913.373,3.023329,29.358
PNW88612,1596,1393.373,29.283589,136.000
PNW88539,937,734.393,2.042650,5.000
PNW89014,2313,2110.373,1.848149,13.000
PNW88825,8218,8015.373,2.283465,61.005
PNW87773,1599,1396.373,0.000000,0.000
PNW88383,1179,976.373,42.712186,139.000
PNW88983,1362,1159.373,0.000000,0.000
PNW88984,1806,1603.373,4.865098,26.000
PNW88816,2577,2374.373,4.422541,35.000
PNW89069,1338,1135.373,49.423324,187.033
PNW88210,14240,14037.373,1.624460,76.005
PNW88818,3078,2875.373,0.939077,9.000
PNW88167,1426,1223.373,1123.646711,4581.798
