Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1141.278,29.823346,247.114
PNW89007,5090,4904.278,0.052050,1.853
PNW89008,3975,3789.278,0.000000,0.000
PNW87871,2041,1855.278,0.000000,0.000
PNW88663,2930,2744.278,13.903138,277.007
PNW87935,3925,3739.278,1.031384,28.000
PNW88719,3075,2889.278,0.000000,0.000
PNW88720,2102,1916.278,0.000000,0.000
PNW89054,1495,1309.278,15.359284,146.000
PNW88445,6061,5875.278,2.678006,114.233
PNW88986,3053,2867.278,4.087843,85.097
PNW87807,9739,9553.278,1.009438,70.014
PNW88379,4494,4308.278,18.043947,564.398
PNW88378,1626,1440.278,0.000000,0.000
PNW88412,1716,1530.278,30.062571,334.000
PNW89087,3057,2871.278,0.341398,7.117
PNW88665,1622,1436.278,2.685156,28.000
PNW88890,2518,2332.278,42.928157,726.896
PNW87944,2485,2299.278,22.220480,370.932
PNW88976,3201,3015.278,47.694016,1044.098
PNW88531,1625,1439.278,43.652941,456.151
PNW88118,2291,2105.278,47.432854,725.001
PNW88228,3943,3757.278,13.785612,376.053
PNW88639,2099,1913.278,204.027286,2834.107
PNW88721,1108,922.278,1.792129,12.000
PNW88722,381,198.628,0.000000,0.000
PNW88450,8748,8562.278,0.193198,12.010
PNW88449,5442,5256.278,0.000000,0.000
PNW87746,3203,3017.278,4.054094,88.809
PNW88263,1500,1314.278,6.602422,63.000
PNW88830,3784,3598.278,0.153114,4.000
PNW87919,3200,3014.278,12.325942,269.745
PNW87844,10605,10419.278,5.668216,428.779
PNW87843,10599,10413.278,1.801052,136.164
PNW88086,6004,5818.278,22.022949,930.293
PNW88642,626,440.579,0.000000,0.000
PNW87833,1287,1101.278,0.000000,0.000
PNW87832,2976,2790.278,7.157850,145.004
PNW88471,5077,4891.278,23.860895,847.343
PNW87887,2536,2350.278,9.083694,155.000
PNW89021,2091,1905.278,1.518137,21.000
PNW89093,5615,5429.278,5.817721,229.322
PNW87829,2526,2340.278,0.000000,0.000
PNW88777,691,505.499,146.745735,538.562
PNW88254,2082,1896.278,5.956098,82.000
PNW88534,2183,1997.278,3.930849,57.000
PNW87785,2502,2316.278,1.367688,23.000
PNW88324,2416,2230.278,68.842922,1114.726
PNW88510,1200,1014.278,0.579378,4.266
PNW88509,1921,1735.278,143.565696,1808.713
PNW87979,4252,4066.278,0.000000,0.000
PNW88221,3217,3031.278,5.407185,119.000
PNW88340,3049,2863.278,0.192418,4.000
PNW89032,1285,1099.278,6.390173,51.000
PNW87890,985,799.279,7.237706,42.000
PNW87780,2525,2339.278,10.488635,178.136
PNW87864,1535,1349.278,13.781374,135.003
PNW88904,2758,2572.278,12.401854,231.608
PNW88248,2355,2169.278,1.931405,30.419
PNW88249,2334,2148.278,5.487053,85.581
PNW88667,6336,6150.278,2.149941,96.000
PNW89099,3472,3286.278,0.000000,0.000
PNW88337,5050,4864.278,47.496875,1677.387
PNW88648,1640,1454.278,39.378636,415.775
PNW88734,1260,1074.278,14.231682,111.000
PNW88863,5246,5060.278,4.328306,159.017
PNW89046,2706,2520.278,4.245917,77.691
PNW88562,2259,2073.278,3.122413,47.000
PNW87750,3789,3603.278,1.414355,37.000
PNW88182,4240,4054.278,8.049794,236.945
PNW88834,2719,2533.278,58.770370,1080.914
PNW87892,2450,2264.278,0.260867,4.288
PNW87863,2342,2156.278,43.351474,678.670
PNW88723,1039,853.278,0.000000,0.000
PNW88724,668,482.519,0.000000,0.000
PNW88500,7078,6892.278,0.259795,13.000
PNW87862,653,467.536,2.651415,9.000
PNW88583,2695,2509.278,12.734866,232.003
PNW88312,2252,2066.278,5.532729,83.000
PNW88636,3185,2999.278,51.719434,1126.213
PNW88366,6437,6251.278,2.755642,125.067
PNW88532,3155,2969.278,0.000000,0.000
PNW88199,6286,6100.278,4.222788,187.025
PNW88852,1610,1424.278,51.828772,535.939
PNW89003,3179,2993.278,0.000000,0.000
PNW88553,4592,4406.278,0.593925,19.000
PNW88261,2092,1906.278,21.460734,297.017
PNW88931,3412,3226.278,17.344912,406.278
PNW87865,3055,2869.278,108.439034,2258.958
PNW87757,3143,2957.278,0.605482,13.000
PNW88745,1926,1740.278,5.252388,66.363
PNW87855,1525,1339.278,6.275266,61.017
PNW88710,4192,4006.278,4.192951,121.958
PNW88711,3903,3717.278,3.521607,95.042
PNW88138,8196,8010.278,42.504090,2471.885
PNW88226,2906,2720.278,3.342105,66.006
PNW88311,8639,8453.278,2.053031,126.000
PNW88702,1178,992.278,23.876999,172.014
PNW88853,2144,1958.278,8.237444,117.116
PNW88715,1546,1360.278,0.202513,2.000
PNW88758,4378,4192.278,10.513087,319.985
PNW87782,531,345.855,6.497122,16.314
PNW87781,2452,2266.278,40.042247,658.842
PNW88230,1496,1310.278,98.782351,939.708
PNW87752,4376,4190.278,2.695387,82.000
PNW88916,8520,8334.278,1.265888,76.597
PNW88917,5952,5766.278,0.084060,3.519
PNW87954,6669,6483.278,0.216647,10.198
PNW88287,1215,1029.278,0.936732,7.000
PNW88286,1203,1017.278,0.000000,0.000
PNW88436,2741,2555.278,33.750821,626.141
PNW87861,1896,1710.278,112.314822,1394.613
PNW88680,3646,3460.278,1.552642,39.006
PNW88028,1388,1202.278,6.873791,60.000
PNW88176,2289,2103.278,15.272371,233.213
PNW88177,2112,1926.278,15.000686,209.788
PNW88147,2007,1821.278,67.494103,892.467
PNW88951,6002,5816.278,0.368713,15.570
PNW88950,5025,4839.278,8.596930,302.047
PNW89029,1995,1809.278,9.744390,128.000
PNW88504,3172,2986.278,8.209937,178.000
PNW88598,1055,869.278,2.535194,16.000
PNW89070,1864,1678.278,14.936797,182.000
PNW87990,5262,5076.278,0.434135,16.000
PNW88685,3358,3172.278,1.780175,41.000
PNW88714,3211,3025.278,8.410354,184.727
PNW88467,2592,2406.278,1.545497,27.000
PNW88784,5838,5652.278,6.351118,260.630
PNW88157,1809,1623.278,0.086437,1.019
PNW88095,2268,2082.278,0.000000,0.000
PNW88096,3494,3308.278,3.830327,92.000
PNW88770,1280,1094.278,0.000000,0.000
PNW88771,399,215.870,0.000000,0.000
PNW88137,3456,3270.278,0.758120,18.000
PNW88473,4298,4112.278,8.159639,243.615
PNW88472,4554,4368.278,1.967555,62.400
PNW87795,2615,2429.278,10.165841,179.296
PNW88753,2855,2669.278,7.843576,152.005
PNW88088,1679,1493.278,859.781968,9321.354
PNW88089,1749,1563.278,9.208778,104.517
PNW88355,7175,6989.278,7.695915,390.519
PNW88615,1257,1071.278,36.128845,281.000
PNW88797,1831,1645.278,0.586015,7.000
PNW87988,6932,6746.278,1.510900,74.003
PNW88264,2172,1986.278,1.386884,20.000
PNW88358,5884,5698.278,3.287346,136.000
PNW88267,22598,22412.278,0.301134,49.000
PNW88508,2242,2056.278,70.450806,1051.763
PNW87754,1326,1140.278,0.000000,0.000
PNW87753,1338,1152.278,6.813196,56.998
PNW88442,5968,5782.278,53.504346,2246.146
PNW88889,3866,3680.278,4.272393,114.157
PNW88494,8300,8114.278,0.441340,26.000
PNW88854,2101,1915.278,17.628235,245.127
PNW87854,12099,11913.278,4.116218,356.024
