Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1149.749,34.237684,335.728
PNW89007,5090,4912.749,0.055305,2.317
PNW89008,3975,3797.749,0.000000,0.000
PNW87871,2041,1863.749,0.000000,0.000
PNW88663,2930,2752.749,9.669159,227.005
PNW87935,3925,3747.749,2.002299,64.000
PNW88719,3075,2897.749,0.000000,0.000
PNW88720,2102,1924.749,0.000000,0.000
PNW89054,1495,1317.749,22.956540,258.000
PNW88445,6061,5883.749,2.989211,150.000
PNW88986,3053,2875.749,4.281123,105.000
PNW87807,9739,9561.749,1.557349,127.000
PNW88379,4494,4316.749,30.120727,1108.927
PNW88378,1626,1448.749,21.191438,261.839
PNW88412,1716,1538.749,55.549373,729.000
PNW89087,3057,2879.749,0.368607,9.053
PNW88665,1622,1444.749,1.379672,17.000
PNW88890,2518,2340.749,23.895706,477.041
PNW87944,2485,2307.749,28.972135,570.229
PNW88976,3201,3023.749,48.304857,1245.710
PNW88531,1625,1447.749,42.943775,530.242
PNW88118,2291,2113.749,75.962386,1369.407
PNW88228,3943,3765.749,7.192503,231.000
PNW88639,2099,1921.749,140.347011,2300.278
PNW88721,1108,930.749,0.629879,5.000
PNW88722,381,206.643,0.000000,0.000
PNW88450,8748,8570.749,0.410414,30.000
PNW88449,5442,5264.749,0.000000,0.000
PNW87746,3203,3025.749,11.979976,309.150
PNW88263,1500,1322.749,8.421037,95.000
PNW88830,3784,3606.749,0.417222,12.834
PNW87919,3200,3022.749,6.671843,172.000
PNW87844,10605,10427.749,1.948065,173.251
PNW87843,10599,10421.749,1.233380,109.627
PNW88086,6004,5826.749,21.514541,1069.151
PNW88642,626,449.051,0.000000,0.000
PNW87833,1287,1109.749,0.000000,0.000
PNW87832,2976,2798.749,10.484946,250.271
PNW88471,5077,4899.749,16.196260,676.814
PNW87887,2536,2358.749,30.272545,608.992
PNW89021,2091,1913.749,0.919022,15.000
PNW89093,5615,5437.749,3.471572,161.000
PNW87829,2526,2348.749,0.000000,0.000
PNW88777,691,513.965,192.852530,845.356
PNW88254,2082,1904.749,6.906269,112.192
PNW88534,2183,2005.749,6.021159,103.000
PNW87785,2502,2324.749,3.278361,65.000
PNW88324,2416,2238.749,130.945911,2500.218
PNW88510,1200,1022.749,0.000000,0.000
PNW88509,1921,1743.749,159.825465,2376.898
PNW87979,4252,4074.749,0.028775,1.000
PNW88221,3217,3039.749,3.664421,95.000
PNW88340,3049,2871.749,0.081659,2.000
PNW89032,1285,1107.749,5.080650,48.000
PNW87890,985,807.751,3.483798,24.000
PNW87780,2525,2347.749,8.191549,164.021
PNW87864,1535,1357.749,24.447341,283.095
PNW88904,2758,2580.749,12.823953,282.259
PNW88248,2355,2177.749,4.070506,75.603
PNW88249,2334,2156.749,3.174777,58.397
PNW88667,6336,6158.749,3.579190,188.000
