Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1138.222,23.138611,212.435
PNW89007,5090,4901.222,0.000000,0.000
PNW89008,3975,3786.222,0.000000,0.000
PNW87871,2041,1852.222,0.000000,0.000
PNW88663,2930,2741.222,11.306663,250.000
PNW87935,3925,3736.222,6.622573,199.582
PNW88719,3075,2886.222,0.000000,0.000
PNW88720,2102,1913.222,0.000000,0.000
PNW89054,1495,1306.222,27.518190,289.934
PNW88445,6061,5872.222,2.617942,124.001
PNW88986,3053,2864.222,4.804565,111.000
PNW87807,9739,9550.222,1.142371,88.000
PNW88379,4494,4305.222,31.283727,1086.366
PNW88378,1626,1437.222,0.000000,0.000
PNW88412,1716,1527.222,36.692310,452.001
PNW89087,3057,2868.222,0.128230,2.967
PNW88665,1622,1433.222,4.065577,47.000
PNW88890,2518,2329.222,21.297763,400.135
PNW87944,2485,2296.222,11.867782,219.809
PNW88976,3201,3012.222,28.900649,702.193
PNW88531,1625,1436.222,49.447409,572.832
PNW88118,2291,2102.222,63.116187,1070.241
PNW88228,3943,3754.222,5.633161,170.582
PNW88639,2099,1910.222,130.710299,2013.983
PNW88721,1108,919.222,2.689620,19.942
PNW88722,381,196.997,0.731934,1.163
PNW88450,8748,8559.222,0.289707,20.001
PNW88449,5442,5253.222,0.000000,0.000
PNW87746,3203,3014.222,7.639908,185.749
PNW88263,1500,1311.222,6.067783,64.175
PNW88830,3784,3595.222,0.000000,0.000
PNW87919,3200,3011.222,2.593832,63.001
PNW87844,10605,10416.222,3.453610,290.165
PNW87843,10599,10410.222,1.690634,141.962
PNW88086,6004,5815.222,27.698816,1299.241
PNW88642,626,437.634,0.000000,0.000
PNW87833,1287,1098.222,0.000000,0.000
PNW87832,2976,2787.222,9.296351,209.000
PNW88471,5077,4888.222,19.789536,780.277
PNW87887,2536,2347.222,29.994996,567.891
PNW89021,2091,1902.222,2.215927,34.000
PNW89093,5615,5426.222,6.260238,274.000
PNW87829,2526,2337.222,0.106132,2.001
PNW88777,691,502.524,131.628244,533.541
PNW88254,2082,1893.222,6.353295,97.020
PNW88534,2183,1994.222,3.543555,57.000
PNW87785,2502,2313.222,0.995451,18.574
PNW88324,2416,2227.222,93.474366,1679.261
PNW88510,1200,1011.222,0.000000,0.000
PNW88509,1921,1732.222,166.198056,2322.158
PNW87979,4252,4063.222,0.000000,0.000
PNW88221,3217,3028.222,7.205478,176.000
PNW88340,3049,2860.222,0.433449,10.000
PNW89032,1285,1096.222,8.502884,75.184
PNW87890,985,796.232,7.162361,46.000
PNW87780,2525,2336.222,5.572024,105.000
PNW87864,1535,1346.222,18.972444,206.017
PNW88904,2758,2569.222,14.454839,299.555
PNW88248,2355,2166.222,1.288557,22.515
PNW88249,2334,2145.222,6.847522,118.486
PNW88667,6336,6147.222,2.500809,124.000
PNW89099,3472,3283.222,0.000000,0.000
PNW88337,5050,4861.222,52.006422,2039.223
PNW88648,1640,1451.222,59.621546,697.910
PNW88734,1260,1071.222,12.962129,112.000
PNW88863,5246,5057.222,0.490293,20.000
PNW89046,2706,2517.222,2.708813,55.000
PNW88562,2259,2070.222,3.892550,65.000
PNW87750,3789,3600.222,1.067506,31.000
PNW88182,4240,4051.222,9.405254,307.340
PNW88834,2719,2530.222,61.034216,1245.645
PNW87892,2450,2261.222,0.000000,0.000
PNW87863,2342,2153.222,52.793925,916.927
PNW88723,1039,850.222,0.000000,0.000
PNW88724,668,479.555,0.000000,0.000
PNW88500,7078,6889.222,0.449891,25.000
PNW87862,653,464.580,1.067426,4.000
PNW88583,2695,2506.222,13.057444,263.961
PNW88312,2252,2063.222,4.686924,78.000
PNW88636,3185,2996.222,23.461029,567.000
PNW88366,6437,6248.222,3.631052,183.000
PNW88532,3155,2966.222,0.334368,8.000
PNW88199,6286,6097.222,4.493638,221.000
PNW88852,1610,1421.222,5.059457,58.000
PNW89003,3179,2990.222,0.000000,0.000
PNW88553,4592,4403.222,0.591271,21.000
PNW88261,2092,1903.222,23.647078,363.019
PNW88931,3412,3223.222,13.231973,344.015
PNW87865,3055,2866.222,143.828602,3325.196
PNW87757,3143,2954.222,0.713417,17.000
PNW88745,1926,1737.222,3.553527,49.794
PNW87855,1525,1336.222,11.872382,127.961
PNW88710,4192,4003.222,6.376144,205.888
PNW88711,3903,3714.222,1.595878,47.811
PNW88138,8196,8007.222,68.923058,4451.523
PNW88226,2906,2717.222,4.390440,96.227
PNW88311,8639,8450.222,2.275263,155.082
PNW88702,1178,989.222,21.661100,172.837
PNW88853,2144,1955.222,1.204746,19.000
PNW88715,1546,1357.222,0.091345,1.000
PNW88758,4378,4189.222,3.020466,102.063
PNW87782,531,343.048,0.648452,1.794
PNW87781,2452,2263.222,22.357178,408.137
PNW88230,1496,1307.222,106.774320,1125.844
PNW87752,4376,4187.222,3.365218,113.658
PNW88916,8520,8331.222,2.082471,139.943
PNW88917,5952,5763.222,0.000000,0.000
PNW87954,6669,6480.222,0.250883,13.114
PNW88287,1215,1026.222,0.180550,1.495
PNW88286,1203,1014.222,0.184026,1.505
PNW88436,2741,2552.222,38.526296,793.118
PNW87861,1896,1707.222,79.690477,1097.384
PNW88680,3646,3457.222,1.864733,52.000
PNW88028,1388,1199.222,5.479161,53.000
PNW88176,2289,2100.222,7.260996,123.005
PNW88177,2112,1923.222,6.832947,105.998
PNW88147,2007,1818.222,112.442429,1649.071
PNW88951,6002,5813.222,0.077014,3.611
PNW88950,5025,4836.222,9.061050,353.465
PNW89029,1995,1806.222,26.999103,393.353
PNW88504,3172,2983.222,10.431000,251.000
PNW88598,1055,866.222,4.150561,29.000
PNW89070,1864,1675.222,13.714300,185.314
PNW87990,5262,5073.222,0.219936,9.000
PNW88685,3358,3169.222,2.425363,62.000
PNW88714,3211,3022.222,8.203806,199.988
PNW88467,2592,2403.222,2.920178,56.606
PNW88784,5838,5649.222,3.994115,182.000
PNW88157,1809,1620.222,0.000000,0.000
