Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1116.002,29.651973,130.002
PNW89007,5090,4879.002,0.071662,1.374
PNW89008,3975,3764.002,0.000000,0.000
PNW87871,2041,1830.002,0.000000,0.000
PNW88663,2930,2719.002,19.775226,211.234
PNW87935,3925,3714.002,8.018828,117.000
PNW88719,3075,2864.002,0.089617,1.008
PNW88720,2102,1891.002,0.000000,0.000
PNW89054,1495,1284.002,27.014693,136.269
PNW88445,6061,5850.002,3.820737,87.808
PNW88986,3053,2842.002,4.478296,50.000
PNW87807,9739,9528.002,1.389240,52.001
PNW88379,4494,4283.002,27.664105,465.476
PNW88378,1626,1415.002,12.141014,67.491
PNW88412,1716,1505.002,20.296038,120.000
PNW89087,3057,2846.002,0.284097,3.176
PNW88665,1622,1411.002,0.360802,2.000
PNW88890,2518,2307.002,20.412316,185.001
PNW87944,2485,2274.002,7.417441,66.264
PNW88976,3201,2990.002,56.203110,660.183
PNW88531,1625,1414.002,56.850822,315.805
PNW88118,2291,2080.002,59.472986,485.978
PNW88228,3943,3732.002,1.841577,27.000
PNW88639,2099,1888.002,134.922603,1000.737
PNW88721,1108,897.002,3.405296,12.000
PNW88722,381,176.186,0.000000,0.000
PNW88450,8748,8537.002,0.729860,24.478
PNW88449,5442,5231.002,0.074058,1.522
PNW87746,3203,2992.002,13.540265,159.156
PNW88263,1500,1289.002,9.876129,50.012
PNW88830,3784,3573.002,0.208263,2.923
PNW87919,3200,2989.002,1.788382,21.000
PNW87844,10605,10394.002,1.448475,59.146
PNW87843,10599,10388.002,1.481362,60.454
PNW88086,6004,5793.002,32.806300,746.610
PNW88642,626,415.427,0.000000,0.000
PNW87833,1287,1076.002,0.000000,0.000
PNW87832,2976,2765.002,11.796750,128.142
PNW88471,5077,4866.002,25.487532,487.229
PNW87887,2536,2325.002,27.190367,248.354
PNW89021,2091,1880.002,3.650320,26.960
PNW89093,5615,5404.002,3.432493,72.872
PNW87829,2526,2315.002,0.111024,1.010
PNW88777,691,480.290,166.686310,314.512
PNW88254,2082,1871.002,7.890797,58.000
PNW88534,2183,1972.002,3.097926,24.000
PNW87785,2502,2291.002,1.888820,17.000
PNW88324,2416,2205.002,123.414185,1069.072
PNW88510,1200,989.002,0.000000,0.000
PNW88509,1921,1710.002,105.279826,707.253
PNW87979,4252,4041.002,0.000000,0.000
PNW88221,3217,3006.002,3.387185,40.000
PNW88340,3049,2838.002,0.358769,4.000
PNW89032,1285,1074.002,2.607082,11.000
PNW87890,985,774.007,8.221716,25.000
PNW87780,2525,2314.002,7.370182,67.000
PNW87864,1535,1324.002,24.805879,129.026
PNW88904,2758,2547.002,10.965635,109.723
PNW88248,2355,2144.002,0.000000,0.000
PNW88249,2334,2123.002,8.873172,74.005
PNW88667,6336,6125.002,3.989626,96.000
PNW89099,3472,3261.002,0.495364,6.346
PNW88337,5050,4839.002,38.566630,733.163
PNW88648,1640,1429.002,42.862878,240.628
PNW88734,1260,1049.002,8.728083,35.969
PNW88863,5246,5035.002,1.112505,22.006
PNW89046,2706,2495.002,10.100235,99.000
PNW88562,2259,2048.002,3.355834,27.000
PNW87750,3789,3578.002,0.924847,13.000
PNW88182,4240,4029.002,9.805989,155.211
PNW88834,2719,2508.002,39.083471,385.083
PNW87892,2450,2239.002,0.000000,0.000
PNW87863,2342,2131.002,45.534785,381.206
PNW88723,1039,828.002,0.000000,0.000
PNW88724,668,457.329,0.000000,0.000
PNW88500,7078,6867.002,0.222408,6.000
PNW87862,653,442.352,1.150878,2.000
PNW88583,2695,2484.002,3.894026,38.000
PNW88312,2252,2041.002,5.613448,45.010
PNW88636,3185,2974.002,31.925292,373.000
PNW88366,6437,6226.002,4.333750,106.000
PNW88532,3155,2944.002,0.605239,7.000
PNW88199,6286,6075.002,2.095033,50.000
PNW88852,1610,1399.002,3.275075,18.000
PNW89003,3179,2968.002,0.000000,0.000
PNW88553,4592,4381.002,0.639126,11.000
PNW88261,2092,1881.002,24.632682,182.026
PNW88931,3412,3201.002,6.600300,83.001
PNW87865,3055,2844.002,210.935966,2356.749
PNW87757,3143,2932.002,0.694533,8.000
PNW88745,1926,1715.002,0.450694,3.037
PNW87855,1525,1314.002,7.167584,37.000
PNW88710,4192,3981.002,4.575329,71.556
PNW88711,3903,3692.002,2.686996,38.973
PNW88138,8196,7985.002,64.638809,2027.688
PNW88226,2906,2695.002,4.724594,50.021
PNW88311,8639,8428.002,2.602096,86.155
PNW88702,1178,967.002,9.739606,37.000
PNW88853,2144,1933.002,1.185161,9.000
PNW88715,1546,1335.002,0.000000,0.000
PNW88758,4378,4167.002,1.038466,17.000
PNW87782,531,320.930,3.932671,4.958
PNW87781,2452,2241.002,21.628752,190.417
PNW88230,1496,1285.002,104.827516,529.190
PNW87752,4376,4165.002,1.592704,26.061
PNW88916,8520,8309.002,1.838163,60.002
PNW88917,5952,5741.002,0.000000,0.000
