Name,Length,EffectiveLength,TPM,NumReads
PNW88964,1327,1124.231,27.292576,104.000
PNW89007,5090,4887.231,0.000000,0.000
PNW89008,3975,3772.231,0.000000,0.000
PNW87871,2041,1838.231,0.000000,0.000
PNW88663,2930,2727.231,10.277051,95.000
PNW87935,3925,3722.231,5.152012,65.000
PNW88719,3075,2872.231,0.000000,0.000
PNW88720,2102,1899.231,0.000000,0.000
PNW89054,1495,1292.231,66.453361,291.065
PNW88445,6061,5858.231,3.323872,66.000
PNW88986,3053,2850.231,3.622887,35.000
PNW87807,9739,9536.231,1.856271,60.000
PNW88379,4494,4291.231,22.421464,326.121
PNW88378,1626,1423.231,10.583423,51.055
PNW88412,1716,1513.231,34.704162,178.000
PNW89087,3057,2854.231,0.000000,0.000
PNW88665,1622,1419.231,3.533968,17.000
PNW88890,2518,2315.231,14.215279,111.553
PNW87944,2485,2282.231,56.199181,434.733
PNW88976,3201,2998.231,26.573636,270.053
PNW88531,1625,1422.231,35.064654,169.034
PNW88118,2291,2088.231,42.577816,301.367
PNW88228,3943,3740.231,0.631042,8.000
PNW88639,2099,1896.231,114.146610,733.648
PNW88721,1108,905.231,3.585089,11.000
PNW88722,381,186.036,0.000000,0.000
PNW88450,8748,8545.231,0.794174,23.002
PNW88449,5442,5239.231,0.000000,0.000
PNW87746,3203,3000.231,11.658843,118.561
PNW88263,1500,1297.231,7.277789,32.000
PNW88830,3784,3581.231,0.167269,2.030
PNW87919,3200,2997.231,2.559424,26.001
PNW87844,10605,10402.231,2.221846,78.338
PNW87843,10599,10396.231,0.472845,16.662
PNW88086,6004,5801.231,16.731798,329.000
PNW88642,626,423.731,0.000000,0.000
PNW87833,1287,1084.231,0.000000,0.000
PNW87832,2976,2773.231,10.855081,102.036
PNW88471,5077,4874.231,21.971901,363.000
PNW87887,2536,2333.231,20.231844,160.002
PNW89021,2091,1888.231,4.999904,32.000
PNW89093,5615,5412.231,6.159922,113.002
PNW87829,2526,2323.231,0.127005,1.000
PNW88777,691,488.564,147.711553,244.607
PNW88254,2082,1879.231,7.849765,50.000
PNW88534,2183,1980.231,4.171661,28.000
PNW87785,2502,2299.231,3.464559,27.000
PNW88324,2416,2213.231,130.126718,976.172
PNW88510,1200,997.231,0.000000,0.000
PNW88509,1921,1718.231,201.383076,1172.837
PNW87979,4252,4049.231,0.000000,0.000
PNW88221,3217,3014.231,6.166388,63.000
PNW88340,3049,2846.231,0.000000,0.000
PNW89032,1285,1082.231,1.908292,7.000
PNW87890,985,782.234,4.148804,11.000
PNW87780,2525,2322.231,5.590029,44.000
PNW87864,1535,1332.231,26.353251,119.000
PNW88904,2758,2555.231,9.018380,78.107
PNW88248,2355,2152.231,0.000000,0.000
PNW88249,2334,2131.231,7.198461,52.000
PNW88667,6336,6133.231,3.030527,63.000
PNW89099,3472,3269.231,0.382392,4.237
PNW88337,5050,4847.231,28.180854,463.000
PNW88648,1640,1437.231,43.755714,213.155
PNW88734,1260,1057.231,8.650845,31.000
PNW88863,5246,5043.231,0.760504,13.000
PNW89046,2706,2503.231,4.125095,35.000
PNW88562,2259,2056.231,11.048418,77.003
PNW87750,3789,3586.231,0.658140,8.000
PNW88182,4240,4037.231,8.872002,121.405
PNW88834,2719,2516.231,65.172639,555.839
PNW87892,2450,2247.231,0.209297,1.594
PNW87863,2342,2139.231,63.764534,462.349
PNW88723,1039,836.231,0.000000,0.000
PNW88724,668,465.604,0.000000,0.000
PNW88500,7078,6875.231,0.944066,22.000
PNW87862,653,450.642,1.964067,3.000
PNW88583,2695,2492.231,8.049844,68.000
PNW88312,2252,2049.231,5.182967,36.000
PNW88636,3185,2982.231,22.555944,228.000
PNW88366,6437,6234.231,3.076078,65.000
PNW88532,3155,2952.231,1.898760,19.000
PNW88199,6286,6083.231,3.103934,64.000
PNW88852,1610,1407.231,7.128207,34.000
PNW89003,3179,2976.231,0.198258,2.000
PNW88553,4592,4389.231,0.739386,11.000
PNW88261,2092,1889.231,14.847575,95.077
PNW88931,3412,3209.231,11.399546,124.000
PNW87865,3055,2852.231,202.302316,1955.774
PNW87757,3143,2940.231,0.501713,5.000
PNW88745,1926,1723.231,0.173673,1.014
PNW87855,1525,1322.231,6.917053,31.000
PNW88710,4192,3989.231,2.955012,39.956
PNW88711,3903,3700.231,2.329067,29.211
PNW88138,8196,7993.231,35.456163,960.610
PNW88226,2906,2703.231,3.929038,36.000
PNW88311,8639,8436.231,2.308141,66.000
PNW88702,1178,975.231,28.134832,93.000
PNW88853,2144,1941.231,3.495565,23.000
PNW88715,1546,1343.231,0.000000,0.000
PNW88758,4378,4175.231,3.462441,49.000
PNW87782,531,329.510,5.783100,6.459
PNW87781,2452,2249.231,21.816017,166.319
